LW_ID,RSU_ID,LW_DATE,LW_FRONT,LW_BACK,DOOR_ZONE_FRONT,DOOR_ZONE_BACK,UPDATED_TIME,TRANSACTION_ID,SOURCE_CAR_NBR,POI_CODE,POI_NUM,MIN_BASELINE,MIN_BASELINE_UPDATED_TIME,THREE_HR_LW_MIN,PASSENGER_LEVEL,NUM_OF_PASSENGERS,DOOR_STATUS
333,7001,07/15/2020 10:43:28,67,60,1,0,07/15/2020 10:43:30,26286341,7112,HIL,86,64,07/15/2020 10:32:27,64,0,0,OPEN
924,7818,07/15/2020 10:43:28,65,60,1,1,07/15/2020 10:43:30,26286341,7112,HIL,86,62,07/15/2020 07:56:26,62,1,3,OPEN
925,7817,07/15/2020 10:43:28,68,60,1,0,07/15/2020 10:43:30,26286341,7112,HIL,86,64,07/15/2020 08:57:53,64,1,3,OPEN
287,7509,07/15/2020 10:43:28,67,61,1,0,07/15/2020 10:43:30,26286341,7112,HIL,86,64,07/15/2020 09:18:26,64,0,0,OPEN
216,7594,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:30,26286342,7230,0,0,62,07/15/2020 10:03:03,63,1,9,OPEN
438,7419,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:30,26286342,7230,0,0,64,07/15/2020 07:59:15,64,1,3,OPEN
439,7420,07/15/2020 10:43:26,68,58,1,1,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 10:21:03,63,1,3,OPEN
23275,7521,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:30,26286342,7230,0,0,64,07/15/2020 10:05:43,64,1,3,OPEN
23276,7522,07/15/2020 10:43:26,69,59,1,1,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 10:33:03,63,1,9,OPEN
215,7593,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 07:43:44,63,1,6,OPEN
11000,7500,07/15/2020 10:43:26,67,59,1,1,07/15/2020 10:43:30,26286342,7230,0,0,62,07/15/2020 07:46:04,62,1,6,OPEN
11001,7499,07/15/2020 10:43:26,70,62,1,0,07/15/2020 10:43:30,26286342,7230,0,0,66,07/15/2020 10:28:47,66,1,3,OPEN
712,7229,07/15/2020 10:43:26,67,61,1,0,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 09:02:22,63,1,6,OPEN
713,7230,07/15/2020 10:43:26,67,60,1,1,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 09:28:46,63,1,3,OPEN
2273,7403,07/15/2020 10:43:26,67,60,1,0,07/15/2020 10:43:30,26286342,7230,0,0,63,07/15/2020 09:21:22,64,1,3,OPEN
2274,7404,07/15/2020 10:43:26,67,59,1,1,07/15/2020 10:43:30,26286342,7230,0,0,62,07/15/2020 07:59:22,63,1,9,OPEN
629,7025,07/15/2020 10:43:27,66,61,1,0,07/15/2020 10:43:30,26286343,7262,0,0,63,07/15/2020 08:53:10,64,1,6,OPEN
630,7026,07/15/2020 10:43:27,66,58,1,1,07/15/2020 10:43:30,26286343,7262,0,0,61,07/15/2020 09:24:50,62,1,6,OPEN
631,7261,07/15/2020 10:43:27,68,63,1,0,07/15/2020 10:43:30,26286343,7262,0,0,65,07/15/2020 10:14:21,65,1,6,OPEN
632,7262,07/15/2020 10:43:27,65,60,1,1,07/15/2020 10:43:30,26286343,7262,0,0,62,07/15/2020 09:52:35,63,1,3,OPEN
362,7566,07/15/2020 10:43:27,64,58,1,1,07/15/2020 10:43:30,26286343,7262,0,0,61,07/15/2020 09:15:35,61,1,3,OPEN
363,7565,07/15/2020 10:43:27,67,62,1,0,07/15/2020 10:43:30,26286343,7262,0,0,64,07/15/2020 10:04:15,65,1,3,OPEN
1327,7828,07/15/2020 10:43:27,66,59,1,1,07/15/2020 10:43:30,26286343,7262,0,0,62,07/15/2020 10:35:41,62,1,3,OPEN
1328,7827,07/15/2020 10:43:27,68,61,1,0,07/15/2020 10:43:30,26286343,7262,0,0,64,07/15/2020 08:28:35,65,1,3,OPEN
704,7199,07/15/2020 10:43:27,67,60,1,0,07/15/2020 10:43:30,26286344,7082,0,0,63,07/15/2020 09:27:22,63,1,3,OPEN
705,7200,07/15/2020 10:43:27,65,59,1,1,07/15/2020 10:43:30,26286344,7082,0,0,61,07/15/2020 08:31:09,61,1,6,OPEN
707,7082,07/15/2020 10:43:27,67,60,1,1,07/15/2020 10:43:30,26286344,7082,0,0,63,07/15/2020 10:14:42,64,1,6,OPEN
393,7791,07/15/2020 10:43:27,68,61,1,0,07/15/2020 10:43:30,26286344,7082,0,0,64,07/15/2020 09:17:29,64,1,6,OPEN
394,7792,07/15/2020 10:43:27,67,59,1,1,07/15/2020 10:43:30,26286344,7082,0,0,62,07/15/2020 10:14:49,63,1,6,OPEN
396,7642,07/15/2020 10:43:27,64,61,1,1,07/15/2020 10:43:30,26286344,7082,0,0,62,07/15/2020 10:14:49,62,1,3,OPEN
4186,7513,07/15/2020 10:43:27,68,61,1,0,07/15/2020 10:43:30,26286344,7082,0,0,63,07/15/2020 10:37:29,64,1,9,OPEN
4187,7514,07/15/2020 10:43:27,64,59,1,1,07/15/2020 10:43:30,26286344,7082,0,0,61,07/15/2020 09:15:29,62,1,3,OPEN
395,7641,07/15/2020 10:43:27,69,61,1,0,07/15/2020 10:43:30,26286344,7082,0,0,64,07/15/2020 08:36:09,65,1,6,OPEN
706,7081,07/15/2020 10:43:27,69,60,1,0,07/15/2020 10:43:30,26286344,7082,0,0,65,07/15/2020 10:28:29,65,0,0,OPEN
77,7596,07/15/2020 10:43:27,69,60,1,1,07/15/2020 10:43:30,26286345,7152,IPK,99,63,07/15/2020 09:49:10,63,1,12,OPEN
295,7057,07/15/2020 10:43:27,67,62,1,0,07/15/2020 10:43:30,26286345,7152,IPK,99,65,07/15/2020 08:35:31,65,0,0,OPEN
296,7058,07/15/2020 10:43:27,67,60,1,1,07/15/2020 10:43:30,26286345,7152,IPK,99,62,07/15/2020 10:07:50,62,1,9,OPEN
76,7595,07/15/2020 10:43:27,67,62,1,0,07/15/2020 10:43:30,26286345,7152,IPK,99,64,07/15/2020 07:56:04,64,1,6,OPEN
3716,7525,07/15/2020 10:43:27,70,65,1,0,07/15/2020 10:43:30,26286345,7152,IPK,99,65,07/15/2020 08:35:31,65,1,18,OPEN
3717,7526,07/15/2020 10:43:27,68,60,1,1,07/15/2020 10:43:30,26286345,7152,IPK,99,63,07/15/2020 08:10:40,63,1,9,OPEN
3718,7533,07/15/2020 10:43:27,67,63,1,0,07/15/2020 10:43:30,26286345,7152,IPK,99,64,07/15/2020 08:10:40,65,1,6,OPEN
3719,7534,07/15/2020 10:43:27,67,63,1,1,07/15/2020 10:43:30,26286345,7152,IPK,99,63,07/15/2020 10:07:50,63,1,15,OPEN
492,7151,07/15/2020 10:43:27,69,64,1,0,07/15/2020 10:43:30,26286345,7152,IPK,99,65,07/15/2020 10:05:08,66,1,9,OPEN
491,7152,07/15/2020 10:43:27,69,61,1,1,07/15/2020 10:43:30,26286345,7152,IPK,99,64,07/15/2020 08:35:31,64,1,6,OPEN
3006,7053,07/15/2020 10:43:28,63,60,1,0,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",61,07/15/2020 09:21:10,61,1,3,OPEN
3007,7088,07/15/2020 10:43:28,68,60,0,1,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",62,07/15/2020 07:51:59,63,1,15,CLOSED
20778,7705,07/15/2020 10:43:28,67,62,1,0,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",64,07/15/2020 09:27:09,65,1,3,OPEN
20779,7706,07/15/2020 10:43:28,66,59,1,1,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",62,07/15/2020 09:10:14,62,1,6,OPEN
1329,7790,07/15/2020 10:43:28,67,59,1,1,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",62,07/15/2020 08:50:29,63,1,6,OPEN
1330,7789,07/15/2020 10:43:28,69,63,1,0,07/15/2020 10:43:30,26286346,7790,NAV-W,"20,148",65,07/15/2020 10:23:54,66,1,6,OPEN
650,7486,07/15/2020 10:43:29,66,59,1,1,07/15/2020 10:43:31,26286347,7018,0,0,62,07/15/2020 09:47:15,62,1,6,OPEN
115,7784,07/15/2020 10:43:29,68,58,1,1,07/15/2020 10:43:31,26286347,7018,0,0,62,07/15/2020 10:34:31,63,1,6,OPEN
116,7783,07/15/2020 10:43:29,68,61,1,0,07/15/2020 10:43:31,26286347,7018,0,0,64,07/15/2020 09:39:10,64,1,3,OPEN
168,7067,07/15/2020 10:43:29,67,62,1,0,07/15/2020 10:43:31,26286347,7018,0,0,63,07/15/2020 10:19:05,64,1,12,OPEN
169,7068,07/15/2020 10:43:29,68,59,1,1,07/15/2020 10:43:31,26286347,7018,0,0,63,07/15/2020 09:44:35,63,1,6,OPEN
1001,7664,07/15/2020 10:43:29,69,60,1,1,07/15/2020 10:43:31,26286347,7018,0,0,63,07/15/2020 10:02:15,64,1,9,OPEN
1002,7663,07/15/2020 10:43:29,69,62,1,0,07/15/2020 10:43:31,26286347,7018,0,0,64,07/15/2020 10:15:50,65,1,9,OPEN
164,7275,07/15/2020 10:43:29,66,61,0,0,07/15/2020 10:43:31,26286347,7018,0,0,62,07/15/2020 08:51:54,63,1,9,CLOSED
738,7017,07/15/2020 10:43:29,67,61,1,0,07/15/2020 10:43:31,26286347,7018,0,0,63,07/15/2020 09:16:15,64,1,6,OPEN
739,7018,07/15/2020 10:43:29,65,59,1,1,07/15/2020 10:43:31,26286347,7018,0,0,62,07/15/2020 09:38:15,62,0,0,OPEN
651,7485,07/15/2020 10:43:29,67,60,1,0,07/15/2020 10:43:31,26286347,7018,0,0,63,07/15/2020 09:10:10,63,1,3,OPEN
163,7276,07/15/2020 10:43:29,65,57,1,1,07/15/2020 10:43:31,26286347,7018,0,0,61,07/15/2020 10:26:31,61,1,3,OPEN
52,7203,07/15/2020 10:43:29,69,58,1,0,07/15/2020 10:43:31,26286348,7442,0,0,63,07/15/2020 08:36:51,64,1,3,OPEN
210,7480,07/15/2020 10:43:29,65,58,1,1,07/15/2020 10:43:31,26286348,7442,0,0,61,07/15/2020 08:56:11,61,1,3,OPEN
323,7442,07/15/2020 10:43:29,66,56,1,1,07/15/2020 10:43:31,26286348,7442,0,0,60,07/15/2020 10:00:51,61,1,6,OPEN
324,7441,07/15/2020 10:43:29,67,61,1,0,07/15/2020 10:43:31,26286348,7442,0,0,63,07/15/2020 09:53:31,64,1,6,OPEN
361,7283,07/15/2020 10:43:29,67,63,1,0,07/15/2020 10:43:31,26286348,7442,0,0,64,07/15/2020 07:47:11,65,1,9,OPEN
29056,7711,07/15/2020 10:43:29,69,61,1,0,07/15/2020 10:43:31,26286348,7442,0,0,65,07/15/2020 09:38:11,65,1,3,OPEN
29057,7712,07/15/2020 10:43:29,65,58,1,1,07/15/2020 10:43:31,26286348,7442,0,0,60,07/15/2020 08:38:11,62,1,9,OPEN
31925,7137,07/15/2020 10:43:29,68,60,1,0,07/15/2020 10:43:31,26286348,7442,0,0,64,07/15/2020 09:13:11,64,1,3,OPEN
31926,7138,07/15/2020 10:43:29,66,60,1,1,07/15/2020 10:43:31,26286348,7442,0,0,62,07/15/2020 10:05:31,63,1,6,OPEN
53,7204,07/15/2020 10:43:29,67,59,1,1,07/15/2020 10:43:31,26286348,7442,0,0,62,07/15/2020 09:32:11,63,1,9,OPEN
360,7284,07/15/2020 10:43:29,68,59,1,1,07/15/2020 10:43:31,26286348,7442,0,0,63,07/15/2020 10:37:11,64,1,3,OPEN
211,7479,07/15/2020 10:43:29,68,60,1,0,07/15/2020 10:43:31,26286348,7442,0,0,64,07/15/2020 09:54:31,64,1,3,OPEN
152,7669,07/15/2020 10:43:28,69,65,1,0,07/15/2020 10:43:31,26286349,7670,0,0,67,07/15/2020 08:48:38,67,1,3,OPEN
153,7670,07/15/2020 10:43:28,67,61,0,1,07/15/2020 10:43:31,26286349,7670,0,0,64,07/15/2020 09:30:08,64,0,0,CLOSED
224,7096,07/15/2020 10:43:28,65,58,1,1,07/15/2020 10:43:31,26286349,7670,0,0,62,07/15/2020 08:17:28,62,0,0,OPEN
225,7095,07/15/2020 10:43:28,67,61,1,0,07/15/2020 10:43:31,26286349,7670,0,0,64,07/15/2020 09:29:48,64,1,3,OPEN
319,7786,07/15/2020 10:43:28,68,59,1,1,07/15/2020 10:43:31,26286349,7670,0,0,63,07/15/2020 08:50:31,63,1,3,OPEN
320,7785,07/15/2020 10:43:28,69,61,1,0,07/15/2020 10:43:31,26286349,7670,0,0,65,07/15/2020 10:02:28,65,1,3,OPEN
326,7637,07/15/2020 10:43:28,68,60,1,0,07/15/2020 10:43:31,26286349,7670,0,0,64,07/15/2020 09:46:01,64,1,3,OPEN
325,7638,07/15/2020 10:43:28,65,58,1,1,07/15/2020 10:43:31,26286349,7670,0,0,61,07/15/2020 10:04:48,61,1,3,OPEN
554,7722,07/15/2020 10:43:28,66,59,1,1,07/15/2020 10:43:31,26286350,7722,0,0,63,07/15/2020 09:25:51,63,0,0,OPEN
555,7721,07/15/2020 10:43:28,63,61,1,0,07/15/2020 10:43:31,26286350,7722,0,0,62,07/15/2020 08:24:31,62,0,0,OPEN
383,7374,07/15/2020 10:43:28,67,59,1,1,07/15/2020 10:43:31,26286350,7722,0,0,62,07/15/2020 09:57:52,62,1,6,OPEN
384,7373,07/15/2020 10:43:28,69,61,0,0,07/15/2020 10:43:31,26286350,7722,0,0,65,07/15/2020 09:57:52,65,1,3,CLOSED
826,7169,07/15/2020 10:43:28,69,62,1,0,07/15/2020 10:43:31,26286350,7722,0,0,64,07/15/2020 08:56:11,64,1,9,OPEN
827,7170,07/15/2020 10:43:28,66,60,0,1,07/15/2020 10:43:31,26286350,7722,0,0,59,07/15/2020 09:13:31,59,1,24,CLOSED
708,7339,07/15/2020 10:43:27,65,61,1,0,07/15/2020 10:43:31,26286351,7340,0,0,63,07/15/2020 07:52:41,63,1,3,OPEN
709,7340,07/15/2020 10:43:27,66,60,1,1,07/15/2020 10:43:31,26286351,7340,0,0,63,07/15/2020 09:51:10,63,1,3,OPEN
93,7007,07/15/2020 10:43:27,67,62,1,0,07/15/2020 10:43:31,26286351,7340,0,0,65,07/15/2020 07:56:41,65,0,0,OPEN
94,7008,07/15/2020 10:43:27,65,59,1,1,07/15/2020 10:43:31,26286351,7340,0,0,62,07/15/2020 10:21:30,62,1,3,OPEN
367,7469,07/15/2020 10:43:27,67,61,1,0,07/15/2020 10:43:31,26286351,7340,0,0,63,07/15/2020 08:09:09,63,1,9,OPEN
379,7408,07/15/2020 10:43:27,66,59,1,1,07/15/2020 10:43:31,26286351,7340,0,0,62,07/15/2020 07:56:25,62,1,6,OPEN
378,7407,07/15/2020 10:43:27,69,60,1,0,07/15/2020 10:43:31,26286351,7340,0,0,64,07/15/2020 08:11:29,64,1,3,OPEN
4406,7098,07/15/2020 10:43:27,65,60,1,1,07/15/2020 10:43:31,26286351,7340,0,0,62,07/15/2020 08:50:30,62,1,6,OPEN
4407,7097,07/15/2020 10:43:27,68,62,1,0,07/15/2020 10:43:31,26286351,7340,0,0,64,07/15/2020 09:24:11,65,1,6,OPEN
162,7363,07/15/2020 10:43:27,67,60,1,0,07/15/2020 10:43:31,26286351,7340,0,0,63,07/15/2020 10:03:31,64,1,6,OPEN
366,7470,07/15/2020 10:43:27,67,60,1,1,07/15/2020 10:43:31,26286351,7340,0,0,63,07/15/2020 08:09:18,63,1,6,OPEN
161,7020,07/15/2020 10:43:27,64,58,1,1,07/15/2020 10:43:31,26286351,7340,0,0,61,07/15/2020 10:33:31,61,0,0,OPEN
648,7380,07/15/2020 10:43:28,69,60,1,1,07/15/2020 10:43:31,26286352,7412,CPL,39,63,07/15/2020 10:27:21,64,1,12,OPEN
649,7379,07/15/2020 10:43:28,68,62,1,0,07/15/2020 10:43:31,26286352,7412,CPL,39,64,07/15/2020 10:43:21,65,1,6,OPEN
183,7123,07/15/2020 10:43:28,70,64,1,0,07/15/2020 10:43:31,26286352,7412,CPL,39,66,07/15/2020 08:45:20,66,1,6,OPEN
185,7124,07/15/2020 10:43:28,68,60,0,1,07/15/2020 10:43:31,26286352,7412,CPL,39,63,07/15/2020 07:55:40,63,1,9,CLOSED
237,7686,07/15/2020 10:43:28,67,62,1,1,07/15/2020 10:43:32,26286352,7412,CPL,39,62,07/15/2020 07:48:22,62,1,18,OPEN
238,7685,07/15/2020 10:43:28,69,62,1,0,07/15/2020 10:43:32,26286352,7412,CPL,39,64,07/15/2020 09:27:42,64,1,12,OPEN
3309,7411,07/15/2020 10:43:28,68,62,1,0,07/15/2020 10:43:31,26286352,7412,CPL,39,63,07/15/2020 09:50:41,64,1,12,OPEN
3310,7412,07/15/2020 10:43:28,65,60,1,1,07/15/2020 10:43:31,26286352,7412,CPL,39,62,07/15/2020 08:14:41,62,1,6,OPEN
